variable,y,merger,geography,segment,product,year,date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,order
v11,0.12929945257991,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,5.71832419024851,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v11,0.16166713618414,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,5.71832419024851,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v12,0.25957573190993,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,0.1748764090195,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,97518163.5,441367020.674611,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v12,0.26973243926181,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,0.1748764090195,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v12,0.32410132289118,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,0.1748764090195,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v13,0.18469008938541,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,0.1748764090195,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,97518163.5,441367020.674611,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v13,0.20157945469755,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,0.1748764090195,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v13,0.29454570790594,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,0.1748764090195,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v14,0.22362416417728,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,0.1748764090195,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,97518163.5,441367020.674611,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v14,0.22040164514074,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,0.1748764090195,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v14,0.30526184681035,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,0.1748764090195,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2
v15,0.12846914983396,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,0.1748764090195,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,97518163.5,441367020.674611,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2
v15,0.0820442687364,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,0.1748764090195,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2
v15,0.10536132018523,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,0.1748764090195,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2
v16,0.08347526341759,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,0.1748764090195,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,97518163.5,441367020.674611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2
v16,0.09539305988207,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,0.1748764090195,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2
v16,0.12889830638358,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,0.1748764090195,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2
v2,57,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,0.1748764090195,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,97518163.5,441367020.674611,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2
v2,57,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,0.1748764090195,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2
v2,57,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,0.1748764090195,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2
v3,29646967.0226448,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,5.71832419024851,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,97518163.5,441367020.674611,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,2
v3,24918395.56038,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,5.71832419024851,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,83963784.5,319566394.717209,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,2
v3,24851693.6240375,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,5.71832419024851,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,79516337,343726584.60818,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,2
v4,8402362.65793141,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,5.71832419024851,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,97518163.5,441367020.674611,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,2
v4,9313398.12953691,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,5.71832419024851,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,83963784.5,319566394.717209,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,2
v4,9642603.96122133,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,5.71832419024851,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,79516337,343726584.60818,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,2
v5,2657222.36725259,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,5.71832419024851,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,97518163.5,441367020.674611,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2
v5,1923929.36510511,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,5.71832419024851,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,83963784.5,319566394.717209,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2
v5,2069384.2676423,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,5.71832419024851,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,79516337,343726584.60818,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2
v6,2523879711.10158,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,5.71832419024851,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,97518163.5,441367020.674611,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2
v6,1827384245.30195,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,5.71832419024851,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,83963784.5,319566394.717209,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2
v6,1965540043.59648,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,5.71832419024851,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,0.02929060497987,79516337,343726584.60818,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2
v9,0.08856952174746,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,02/01/13,82950967.3914429,55.75,29356524.3566135,8762199.18694241,2618861.54116785,2529382919.05678,0.1748764090195,6316804,0.1259229124119,0.19580804967359,0.15742888794144,0.21667131116831,0.16666468503068,0.22793016768768,0.12749787157204,0.08682966858998,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,97518163.5,441367020.674611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
v9,0.0949140846441,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,02/01/13,78413054.7456107,55.75,27375442.1509293,9532008.65284259,2222772.80426397,2146827342.97669,0.1748764090195,6316804,0.0825702677497,0.2407135024399,0.13787289519005,0.29525396640955,0.24080772874172,0.24414398624988,0.09083226207473,0.08563118890925,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,83963784.5,319566394.717209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
v9,0.10151938400092,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,02/01/13,77554334.6105083,55.75,24894947.4653999,9353438.97061019,2103811.65456818,2031930737.96653,0.1748764090195,6316804,0.11212589519729,0.27784663760292,0.15149375645454,0.32127640599709,0.29829477897033,0.30120923456087,0.10533060925376,0.13918498497687,6434,0,27741,258079,309113,962,195577,98.81533,34.14064,79516337,343726584.60818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
v1,83977544.4105895,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,03/01/13,84603491.7626273,57,29646967.0226448,8402362.65793141,2657222.36725259,2523879711.10158,0.13314692651125,8296549,0.08856952174746,0.19655166175786,0.15368572138142,0.25957573190993,0.18469008938541,0.22362416417728,0.12846914983396,0.08347526341759,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,97518163.5,465473656.191521,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
v1,77776524.6625912,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,03/01/13,77914762.0512382,57,24918395.56038,9313398.12953691,1923929.36510511,1827384245.30195,0.13314692651125,8296549,0.0949140846441,0.22237412114528,0.12929945257991,0.26973243926181,0.20157945469755,0.22040164514074,0.0820442687364,0.09539305988207,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,83963784.5,328306753.48794,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
v1,76919827.7277351,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,03/01/13,77262676.0468077,57,24851693.6240375,9642603.96122133,2069384.2676423,1965540043.59648,0.13314692651125,8296549,0.10151938400092,0.27947293075526,0.16166713618414,0.32410132289118,0.29454570790594,0.30526184681035,0.10536132018523,0.12889830638358,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,79516337,310879590.320539,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
v10,0.22232164995556,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,03/01/13,84603491.7626273,57,29646967.0226448,8402362.65793141,2657222.36725259,2523879711.10158,0.13314692651125,8296549,0.08856952174746,0.19655166175786,0.15368572138142,0.25957573190993,0.18469008938541,0.22362416417728,0.12846914983396,0.08347526341759,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,97518163.5,465473656.191521,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
v10,0.24061043575635,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,03/01/13,77914762.0512382,57,24918395.56038,9313398.12953691,1923929.36510511,1827384245.30195,0.13314692651125,8296549,0.0949140846441,0.22237412114528,0.12929945257991,0.26973243926181,0.20157945469755,0.22040164514074,0.0820442687364,0.09539305988207,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,83963784.5,328306753.48794,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
v10,0.27817661934303,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,03/01/13,77262676.0468077,57,24851693.6240375,9642603.96122133,2069384.2676423,1965540043.59648,0.13314692651125,8296549,0.10151938400092,0.27947293075526,0.16166713618414,0.32410132289118,0.29454570790594,0.30526184681035,0.10536132018523,0.12889830638358,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,79516337,310879590.320539,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
v11,0.15599042648173,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,03/01/13,84603491.7626273,57,29646967.0226448,8402362.65793141,2657222.36725259,2523879711.10158,7.51050006336802,8296549,0.08856952174746,0.19655166175786,0.15368572138142,0.25957573190993,0.18469008938541,0.22362416417728,0.12846914983396,0.08347526341759,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,97518163.5,465473656.191521,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
v11,0.14145340706351,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,03/01/13,77914762.0512382,57,24918395.56038,9313398.12953691,1923929.36510511,1827384245.30195,7.51050006336802,8296549,0.0949140846441,0.22237412114528,0.12929945257991,0.26973243926181,0.20157945469755,0.22040164514074,0.0820442687364,0.09539305988207,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,83963784.5,328306753.48794,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
v11,0.16495142446505,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,PRIMER,03/01/13,77262676.0468077,57,24851693.6240375,9642603.96122133,2069384.2676423,1965540043.59648,7.51050006336802,8296549,0.10151938400092,0.27947293075526,0.16166713618414,0.32410132289118,0.29454570790594,0.30526184681035,0.10536132018523,0.12889830638358,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,79516337,310879590.320539,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
v12,0.27883096457725,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,PRIMER,03/01/13,84603491.7626273,57,29646967.0226448,8402362.65793141,2657222.36725259,2523879711.10158,0.13314692651125,8296549,0.08856952174746,0.19655166175786,0.15368572138142,0.25957573190993,0.18469008938541,0.22362416417728,0.12846914983396,0.08347526341759,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,97518163.5,465473656.191521,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
v12,0.31662020235725,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,PRIMER,03/01/13,77914762.0512382,57,24918395.56038,9313398.12953691,1923929.36510511,1827384245.30195,0.13314692651125,8296549,0.0949140846441,0.22237412114528,0.12929945257991,0.26973243926181,0.20157945469755,0.22040164514074,0.0820442687364,0.09539305988207,8099039,255400,678755,919298,357755,139025,213701,98.9827,42.416406,83963784.5,328306753.48794,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3
